"survey","bush","state","edu","age","female","black","weight"
"9157",1,36,3,1,0,0,1138
"9157",1,36,2,3,1,0,1302
"9157",0,40,4,2,1,0,582
"9157",0,33,4,2,1,0,291
"9157",1,39,2,3,1,0,1370
"9157",1,39,2,1,1,0,1313
"9157",0,50,2,2,0,0,1036
"9157",0,50,4,2,1,0,553
"9157",0,36,2,1,0,0,1500
"9157",0,7,2,2,0,0,1091
"9157",1,17,1,4,1,0,1122
"9157",0,36,3,2,0,0,2268
"9157",1,50,4,2,0,0,665
"9157",1,36,2,2,1,0,862
"9157",1,22,4,4,0,0,879
"9157",0,33,4,2,1,1,350
"9157",1,50,4,1,1,0,618
"9157",1,14,2,1,1,0,2496
"9157",1,23,4,1,1,0,618
"9157",1,40,1,2,0,0,2440
"9157",1,17,3,2,0,0,378
"9157",1,36,2,2,0,0,1036
"9157",1,22,4,2,0,0,700
"9157",1,17,3,2,0,0,756
"9157",0,39,2,4,1,0,944
"9157",1,26,4,2,0,0,665
"9157",0,19,2,3,1,1,969
"9157",0,14,4,1,1,0,618
"9157",1,36,2,3,0,0,1043
"9157",0,50,2,1,0,0,1500
"9157",0,14,2,2,1,0,431
"9157",0,24,2,2,1,0,431
"9157",0,50,2,2,1,0,862
"9157",0,33,2,2,1,0,907
"9157",1,24,2,1,0,0,750
"9157",0,23,1,3,1,1,1074
"9157",1,15,2,2,1,0,862
"9157",0,28,4,2,0,0,665
"9157",0,36,4,2,0,0,333
"9157",1,47,2,2,0,0,963
"9157",0,33,4,2,0,0,350
"9157",1,10,2,3,0,0,485
"9157",0,43,4,3,0,0,862
"9157",1,50,2,3,0,0,1043
"9157",1,36,1,3,0,0,2148
"9157",1,36,2,1,1,0,1248
"9157",1,39,3,1,0,0,1198
"9157",1,10,3,4,0,0,762
"9157",1,47,4,4,1,0,968
"9157",0,36,4,2,1,1,499
"9157",1,26,3,3,1,0,320
"9157",1,47,2,4,1,0,833
"9157",1,18,2,3,1,0,806
"9157",1,34,2,2,1,0,801
"9157",0,33,4,3,0,0,977
"9157",1,23,3,1,0,0,1138
"9157",1,14,2,2,1,0,862
"9157",0,16,2,3,0,0,1043
"9157",0,25,1,4,1,1,1252
"9157",1,10,4,1,1,0,575
"9157",0,4,4,2,0,0,618
"9157",0,44,3,2,1,0,146
"9157",0,49,2,2,1,0,801
"9157",0,44,4,2,1,0,1028
"9157",1,49,3,3,0,0,714
"9157",1,28,3,1,1,0,947
"9157",0,33,1,1,1,0,1313
"9157",0,33,2,3,1,0,913
"9157",1,10,4,4,1,0,323
"9157",1,44,4,2,1,0,514
"9157",1,24,2,2,0,0,518
"9157",1,26,2,1,1,1,2250
"9157",0,11,1,1,0,1,2263
"9157",1,19,4,1,1,0,575
"9157",0,9,2,4,1,1,501
"9157",0,10,2,2,1,0,400
"9157",0,50,3,1,0,0,1708
"9157",1,44,4,4,1,0,323
"9157",0,44,3,2,0,1,570
"9157",0,44,2,3,1,0,806
"9157",0,39,2,1,0,0,2368
"9157",1,44,2,1,1,0,1159
"9157",1,47,2,4,0,0,1002
"9157",0,34,2,4,0,1,1627
"9157",1,44,2,3,0,0,969
"9157",1,14,4,2,0,0,998
"9157",0,34,2,4,1,0,417
"9157",1,43,4,2,1,0,514
"9157",1,50,2,3,0,0,1043
"9157",1,18,2,2,0,1,1564
"9157",1,34,2,3,0,0,1454
"9157",1,28,2,3,0,0,522
"9157",1,44,3,4,0,0,762
"9157",1,1,4,2,0,0,618
"9157",0,47,4,3,1,1,862
"9157",0,47,3,1,1,1,1057
"9157",1,10,3,1,1,0,880
"9157",0,1,4,4,1,0,968
"9157",0,18,1,4,1,0,1042
"9157",0,5,3,3,1,0,803
"9157",0,44,2,2,1,0,801
"9157",1,6,3,3,1,0,402
"9157",1,4,2,4,1,0,417
"9157",0,5,2,1,0,0,4712
"9157",1,44,4,4,1,0,323
"9157",1,6,3,1,1,0,1190
"9157",0,10,2,3,0,0,969
"9157",1,44,4,1,0,0,345
"9157",1,3,2,3,1,0,2181
"9157",0,5,3,3,1,0,803
"9157",0,11,4,2,0,0,618
"9157",1,1,3,1,1,1,1057
"9157",1,10,2,4,1,0,833
"9157",1,34,2,4,0,0,1002
"9157",1,32,2,3,0,0,983
"9157",1,32,4,3,1,0,485
"9157",1,5,2,2,1,0,1625
"9157",1,11,3,1,0,1,1718
"9157",0,38,1,3,1,0,3368
"9157",0,37,2,1,0,0,1394
"9157",0,24,3,2,1,0,629
"9157",0,41,2,1,1,0,2319
"9157",0,32,4,2,1,0,348
"9157",1,5,4,2,1,0,695
"9157",1,5,4,2,1,0,695
"9157",1,49,1,4,1,0,1042
"9157",1,50,2,2,0,0,1036
"9157",1,48,1,3,0,0,2699
"9157",0,1,3,2,1,0,292
"9157",1,25,3,3,1,0,594
"9157",1,43,3,3,1,0,1188
"9157",0,5,1,3,1,0,2245
"9157",1,48,2,4,0,0,1355
"9157",1,5,2,1,1,0,3136
"9157",1,5,3,1,0,0,4291
"9157",1,11,1,2,0,0,2154
"9157",0,3,4,4,1,0,873
"9157",1,5,4,3,0,0,583
"9157",0,5,4,2,1,0,348
"9157",1,37,2,3,1,0,806
"9157",0,29,2,3,1,0,1091
"9157",1,18,2,3,1,0,806
"9157",1,6,4,2,0,0,836
"9157",1,5,1,3,1,0,1123
"9157",0,16,1,3,1,0,2680
"9157",1,47,3,1,0,0,2115
"9157",1,44,1,2,1,0,896
"9157",1,7,4,2,1,0,291
"9157",0,5,1,4,0,0,1694
"9157",0,21,2,2,0,0,963
"9157",0,44,2,4,1,0,417
"9157",0,33,4,2,1,0,582
"9157",0,38,3,2,1,0,790
"9157",0,5,4,2,0,0,418
"9157",0,10,3,2,1,1,351
"9157",1,44,4,2,1,0,257
"9157",0,3,3,1,0,0,2861
"9157",1,39,3,4,1,0,359
"9157",1,5,3,2,1,0,790
"9157",1,36,2,2,1,0,862
"9157",1,33,2,1,0,1,2564
"9157",0,23,2,2,1,0,862
"9157",1,34,2,3,1,0,806
"9157",0,38,4,2,0,0,836
"9157",0,15,2,1,1,0,1248
"9157",1,34,2,2,1,0,400
"9157",0,23,2,1,0,0,750
"9157",0,39,2,2,1,0,907
"9157",0,33,4,2,0,1,568
"9157",0,36,3,1,0,0,1138
"9157",1,37,1,3,0,0,1995
"9157",1,33,4,2,1,0,873
"9157",1,48,4,2,0,0,627
"9157",0,23,4,4,1,0,347
"9157",1,34,1,3,0,0,998
"9157",1,23,4,1,0,0,372
"9157",1,14,2,3,1,0,868
"9157",1,7,4,1,1,0,651
"9157",0,39,2,3,0,0,2196
"9157",1,23,4,1,0,0,743
"9157",0,44,4,4,1,0,323
"9157",1,11,1,3,1,0,4150
"9157",1,10,2,3,1,0,806
"9157",1,10,3,1,0,0,1058
"9157",1,17,2,2,1,0,862
"9157",1,21,2,2,1,0,801
"9157",1,17,4,1,1,0,618
"9157",1,23,2,4,1,0,449
"9157",1,14,4,2,0,0,998
"9157",0,25,4,2,0,0,618
"9157",0,8,4,1,1,0,575
"9157",0,10,2,1,1,0,580
"9157",0,10,2,3,0,0,969
"9157",0,5,4,1,0,0,934
"9157",0,33,3,1,0,0,1797
"9157",1,22,3,2,1,0,993
"9157",1,10,3,2,1,0,584
"9157",1,19,2,3,0,0,969
"9157",1,3,4,1,0,0,467
"9157",0,47,4,2,0,0,309
"9157",0,38,2,2,1,0,542
"9157",1,18,4,2,1,0,514
"9157",1,41,2,3,1,0,806
"9157",1,50,2,3,1,0,868
"9157",1,32,4,3,1,0,485
"9157",1,47,2,3,1,1,969
"9157",1,25,4,1,0,0,691
"9157",0,13,1,3,1,0,2245
"9157",0,23,1,4,1,0,1122
"9157",0,36,4,1,0,0,372
"9157",1,44,4,2,0,0,618
"9157",1,33,1,1,0,0,2368
"9157",1,22,3,2,0,0,796
"9157",1,11,4,3,1,0,717
"9157",0,48,2,2,0,0,651
"9157",1,15,2,3,1,0,868
"9157",1,6,3,1,0,0,1430
"9157",1,36,3,2,0,0,756
"9157",0,11,3,2,0,0,351
"9157",0,5,2,1,0,0,1885
"9157",1,44,4,2,1,0,514
"9157",0,5,2,2,1,0,812
"9157",0,14,3,2,1,0,1258
"9157",0,33,2,2,0,0,1091
"9157",1,5,2,2,1,0,1083
"9157",0,47,4,1,1,0,287
"9157",0,6,3,4,1,0,429
"9157",1,36,4,1,1,0,309
"9157",0,44,2,3,1,1,969
"9157",0,10,4,2,0,0,618
"9157",0,33,4,3,1,0,406
"9157",0,49,3,3,1,0,594
"9157",0,39,4,2,0,0,1050
"9157",0,37,2,2,1,1,963
"9157",1,43,2,4,1,0,417
"9157",0,24,2,3,0,0,1043
"9157",0,19,1,3,0,1,1620
"9157",1,18,3,3,1,0,891
"9157",1,26,3,3,0,0,769
"9157",1,24,2,2,0,0,1036
"9157",0,33,3,3,1,0,673
"9157",1,39,3,1,1,0,498
"9157",1,33,2,2,1,1,1636
"9157",1,34,1,3,1,0,830
"9157",1,47,2,1,1,0,580
"9157",1,33,2,1,0,0,789
"9157",1,3,4,2,0,0,418
"9157",0,11,4,1,1,1,1381
"9157",1,5,2,2,1,0,1083
"9157",1,41,1,3,1,0,1660
"9157",1,43,2,1,1,0,1159
"9157",0,33,3,2,1,0,662
"9157",1,22,3,2,0,0,796
"9157",1,31,4,1,1,0,814
"9157",1,43,3,3,0,0,714
"9157",1,10,2,3,1,0,806
"9157",1,43,2,1,1,1,697
"9157",1,11,2,2,0,0,963
"9157",0,6,3,1,1,0,595
"9157",0,33,3,1,1,1,599
"9157",0,19,4,1,1,0,287
"9157",1,30,2,1,0,0,2368
"9157",1,41,2,2,0,0,963
"9157",1,36,2,2,1,0,431
"9157",1,39,2,3,0,0,1098
"9157",0,20,2,2,0,0,1091
"9157",0,34,2,3,1,0,1613
"9157",0,14,2,3,1,0,1302
"9157",0,6,4,2,0,0,836
"9157",1,14,4,3,0,0,928
"9157",0,48,3,1,1,0,595
"9157",1,5,2,2,1,0,542
"9157",1,43,3,2,0,0,702
"9157",1,11,3,2,0,0,1053
"9157",1,23,4,3,0,0,928
"9157",1,31,2,1,1,1,1579
"9157",0,22,4,1,0,0,782
"9157",0,5,2,2,0,0,1302
"9157",1,5,4,2,1,0,695
"9157",1,10,3,2,0,0,702
"9157",1,44,3,1,0,0,1586
"9157",0,39,4,1,0,0,391
"9157",0,33,2,4,0,0,1135
"9157",1,41,3,4,1,0,317
"9157",0,23,4,1,0,0,743
"9157",0,47,4,2,0,0,309
"9157",1,39,3,3,1,0,1009
"9157",1,18,2,3,1,0,403
"9157",1,39,2,1,0,0,789
"9157",0,33,3,1,1,1,599
"9157",0,41,4,2,1,0,514
"9157",0,47,3,1,0,0,1058
"9157",1,5,1,2,0,0,2914
"9157",1,3,2,2,1,0,1083
"9157",1,35,4,2,0,0,333
"9157",1,33,3,2,1,0,331
"9157",1,18,4,2,0,0,618
"9157",1,5,3,2,1,0,790
"9157",1,10,3,2,1,0,584
"9157",1,10,3,2,0,0,702
"9157",1,1,4,2,1,0,257
"9157",1,36,4,3,0,0,928
"9157",0,44,4,2,1,0,257
"9157",0,44,2,3,0,0,1454
"9157",0,38,1,1,1,0,784
"9157",0,33,4,2,1,0,291
"9157",0,5,2,4,1,0,1127
"9157",0,44,3,2,1,1,1404
"9157",0,48,2,1,0,0,943
"9157",0,41,3,2,1,1,1404
"9157",0,33,4,2,1,0,873
"9157",0,16,2,2,0,0,1036
"9157",0,5,2,1,1,0,1568
"9157",0,44,3,2,1,0,584
"9157",0,10,3,1,1,0,880
"9157",1,39,2,1,0,0,1579
"9157",1,10,4,2,0,0,618
"9157",1,33,4,2,0,0,700
"9157",0,10,2,3,0,0,969
"9157",1,1,2,1,0,0,2787
"9157",1,41,1,3,1,0,1245
"9157",1,31,4,2,0,0,350
"9157",0,43,2,2,1,0,601
"9157",1,43,1,2,1,0,1792
"9157",0,36,3,2,0,0,378
"9157",0,33,1,1,1,0,2627
"9157",1,15,2,2,0,0,1036
"9157",1,44,2,2,1,0,1201
"9157",1,36,2,1,0,0,1500
"9157",1,10,2,3,0,0,969
"9157",0,40,3,3,0,0,2022
"9157",0,43,1,4,1,0,1042
"9157",1,5,4,2,0,0,418
"9157",0,5,3,4,1,0,858
"9157",0,1,3,2,1,0,584
"9157",1,40,3,1,0,0,1198
"9157",1,10,2,4,1,0,417
"9157",0,14,4,2,1,0,553
"9157",1,48,3,2,1,0,395
"9157",1,39,2,1,1,0,1313
"9157",0,31,4,3,1,0,813
"9157",0,49,3,2,0,0,702
"9157",1,44,3,3,0,0,714
"9157",0,11,2,2,0,1,782
"9157",1,36,4,2,0,0,665
"9157",0,14,1,2,1,0,2894
"9157",0,10,2,4,1,0,417
"9157",0,5,4,2,0,0,418
"9157",0,33,4,1,0,1,635
"9157",0,14,4,1,1,0,464
"9157",0,22,2,2,0,0,545
"9157",0,33,2,2,1,0,907
"9157",1,7,4,2,0,0,350
"9157",0,23,2,1,1,1,1500
"9157",1,11,2,1,1,0,580
"9157",1,33,2,4,1,0,472
"9157",0,36,3,3,0,0,769
"9157",0,22,1,1,0,0,2368
"9157",0,14,2,2,1,0,1724
"9157",0,23,3,3,1,0,959
"9157",1,11,1,2,1,0,1792
"9157",1,44,3,1,1,0,880
"9157",1,36,2,1,1,0,1248
"9157",0,31,3,2,1,0,662
"9157",1,36,3,3,1,0,639
"9157",0,33,3,3,1,0,168
"9157",0,33,4,4,1,0,291
"9157",0,5,4,3,1,0,1455
"9157",0,21,2,2,0,0,481
"9157",1,31,4,1,1,0,651
"9157",0,23,3,2,1,1,378
"9157",0,20,4,4,1,0,366
"9157",0,44,3,1,1,1,1057
"9157",1,38,1,4,0,0,1694
"9157",0,7,2,3,0,0,1647
"9157",1,6,4,3,0,0,292
"9157",0,5,1,4,0,0,3389
"9157",1,1,2,4,1,0,833
"9157",0,5,3,2,1,0,790
"9157",0,44,2,2,1,0,801
"9157",0,39,4,3,1,0,813
"9157",1,31,2,1,0,0,395
"9157",1,22,4,1,0,0,782
"9157",0,31,4,2,1,0,582
"9157",0,16,4,2,0,0,665
"9157",0,10,1,4,1,0,1042
"9157",0,6,4,3,1,1,583
"9157",0,37,1,2,1,0,1792
"9157",1,14,2,4,1,0,449
"9157",1,5,2,2,1,0,1083
"9157",1,48,2,4,0,0,1355
"9157",1,37,3,1,1,0,660
"9157",1,36,3,3,1,0,320
"9157",0,21,2,3,0,1,2361
"9157",1,5,3,2,1,0,395
"9157",0,5,1,4,1,0,2114
"9157",0,21,3,1,0,0,1058
"9157",0,5,4,3,0,0,1166
"9157",1,44,2,2,1,0,1602
"9157",1,38,2,3,1,0,1091
"9157",0,14,2,2,1,0,647
"9157",0,10,4,1,0,0,691
"9157",1,5,2,2,0,0,651
"9157",0,10,1,4,1,1,1252
"9157",0,22,2,4,0,0,1135
"9157",1,22,4,2,0,0,350
"9157",1,39,2,2,0,0,1091
"9157",0,34,2,2,1,0,801
"9157",1,33,2,1,1,0,985
"9157",1,39,4,1,1,0,651
"9157",1,10,2,3,1,0,403
"9157",0,33,4,3,0,0,488
"9157",0,44,2,2,1,1,1444
"9157",0,25,1,3,1,1,997
"9157",1,5,2,3,0,0,1311
"9157",1,48,4,3,0,0,583
"9157",1,10,2,4,1,0,833
"9157",1,36,1,4,1,0,1122
"9157",1,40,3,3,0,0,1618
"9157",1,3,3,3,1,0,803
"9157",1,3,3,3,0,0,966
"9157",1,36,2,2,0,0,1036
"9157",1,5,2,4,1,1,1355
"9157",1,34,4,2,0,0,618
"9157",1,10,1,4,0,0,1253
"9157",1,19,2,3,0,0,969
"9157",0,5,1,4,0,0,1694
"9157",1,24,3,2,1,0,629
"9157",0,28,1,4,0,0,1348
"9157",0,1,1,4,1,0,2084
"9157",1,43,2,1,1,0,1159
"9157",0,38,1,4,0,0,1694
"9157",1,5,4,3,1,0,970
"9157",1,5,4,3,1,0,970
"9157",0,39,2,3,0,0,1098
"9157",1,33,4,2,1,0,291
"9157",0,44,1,4,1,0,1042
"9157",1,34,2,3,1,0,806
"9157",0,10,3,4,0,0,381
"9157",0,47,4,2,1,1,618
"9157",1,47,2,3,0,0,969
"9157",0,5,3,2,0,0,475
"9157",1,44,3,3,1,0,594
"9157",1,19,3,4,1,0,951
"9157",0,18,1,3,1,0,1660
"9157",0,36,2,3,1,0,868
"9157",1,36,2,3,1,0,868
"9157",0,18,2,1,0,0,697
"9157",0,36,4,2,1,0,553
"9157",0,10,1,4,1,0,3126
"9157",1,17,4,2,0,0,665
"9157",1,39,2,3,1,0,913
"9157",0,39,3,2,1,1,199
"9157",1,11,2,2,0,0,963
"9158",1,39,4,2,1,0,558
"9158",0,31,2,4,1,0,448
"9158",0,7,3,1,1,0,923
"9158",1,33,2,2,1,0,403
"9158",1,33,4,4,1,0,317
"9158",1,39,2,2,0,0,1532
"9158",1,20,2,4,1,0,896
"9158",0,33,4,3,0,0,884
"9158",0,40,1,3,0,0,4091
"9158",0,31,4,2,1,0,279
"9158",1,33,3,4,1,0,1212
"9158",1,33,4,2,1,0,279
"9158",0,31,4,2,1,0,558
"9158",0,22,4,2,1,0,558
"9158",1,31,2,4,0,0,568
"9158",1,39,1,4,0,0,2691
"9158",0,31,2,1,1,0,560
"9158",0,33,3,2,0,0,768
"9158",0,33,3,4,1,0,541
"9158",0,7,2,1,0,0,1422
"9158",1,39,2,3,0,0,1069
"9158",0,33,4,2,0,0,708
"9158",1,33,4,2,0,0,708
"9158",0,22,4,3,1,0,697
"9158",1,31,2,1,0,0,711
"9158",1,31,4,3,1,0,697
"9158",0,31,3,4,1,0,361
"9158",0,22,1,2,0,0,2336
"9158",0,33,2,3,1,0,843
"9158",0,44,1,4,0,0,2642
"9158",0,22,3,2,0,0,384
"9158",0,39,4,2,0,0,708
"9158",0,33,3,1,0,0,2341
"9158",0,10,2,2,1,0,790
"9158",1,31,1,4,1,0,1061
"9158",1,4,2,3,1,0,1655
"9158",1,31,2,3,1,0,421
"9158",0,44,4,3,0,0,868
"9158",1,14,2,2,1,0,804
"9158",1,41,4,3,0,0,868
"9158",1,22,4,1,1,0,664
"9158",1,10,1,1,0,0,1396
"9158",1,41,4,2,1,0,548
"9158",1,39,3,1,0,0,585
"9158",1,41,4,2,1,0,548
"9158",1,19,2,3,0,0,1574
"9158",0,14,2,2,1,0,804
"9158",0,47,4,2,1,0,274
"9158",0,37,1,3,1,0,1056
"9158",0,22,4,1,1,0,664
"9158",1,31,1,3,1,0,1075
"9158",0,11,3,2,1,0,595
"9158",1,36,3,1,0,0,1169
"9158",1,24,2,2,0,0,510
"9158",1,19,2,2,1,0,790
"9158",1,7,3,2,0,0,768
"9158",1,25,4,1,0,0,826
"9158",0,9,4,2,1,1,809
"9158",0,47,1,4,1,0,1042
"9158",0,17,1,4,0,0,1344
"9158",0,26,2,2,1,0,402
"9158",0,49,2,2,1,0,790
"9158",1,14,4,2,0,0,707
"9158",0,18,3,2,1,0,595
"9158",0,21,4,2,1,0,274
"9158",1,37,4,3,1,0,342
"9158",1,41,2,1,0,1,4446
"9158",1,11,3,1,1,0,906
"9158",1,43,3,2,1,0,595
"9158",0,14,4,3,0,0,221
"9158",1,33,2,1,0,0,2132
"9158",1,25,2,1,0,0,698
"9158",1,49,3,2,1,0,595
"9158",1,19,4,2,1,0,548
"9158",1,25,2,3,1,0,827
"9158",1,44,4,2,0,0,695
"9158",1,43,1,3,0,0,4017
"9158",1,47,3,2,0,0,755
"9158",0,14,2,2,0,0,1020
"9158",1,19,2,4,1,0,440
"9158",1,17,1,1,0,0,2130
"9158",1,34,1,3,1,0,2111
"9158",1,11,2,3,0,0,525
"9158",1,44,4,1,1,0,977
"9158",1,24,4,1,0,0,841
"9158",1,10,2,1,1,1,2436
"9158",0,10,4,4,1,0,623
"9158",1,14,2,1,1,0,1120
"9158",0,36,3,1,0,0,1169
"9158",0,41,2,1,0,0,2094
"9158",0,11,1,3,0,0,2678
"9158",0,44,3,3,1,1,249
"9158",0,11,2,1,1,0,1101
"9158",1,10,3,2,0,0,755
"9158",0,44,4,2,0,0,348
"9158",0,14,4,2,1,0,418
"9158",0,50,3,3,0,0,872
"9158",0,44,2,4,1,1,649
"9158",0,21,2,2,0,0,1003
"9158",1,21,4,3,0,0,868
"9158",0,43,2,4,1,0,440
"9158",0,18,2,1,1,0,1101
"9158",0,23,2,1,0,0,1420
"9158",1,26,2,2,1,0,1206
"9158",1,47,1,2,0,0,2294
"9158",1,19,3,2,1,0,446
"9158",0,10,2,1,0,0,1396
"9158",1,34,4,3,0,0,868
"9158",1,44,2,3,1,0,827
"9158",0,10,2,2,0,1,1597
"9158",1,15,4,3,1,0,1392
"9158",1,25,3,1,0,0,1724
"9158",0,23,2,4,1,0,448
"9158",0,44,3,1,1,0,906
"9158",1,34,2,2,1,0,790
"9158",1,34,1,1,1,0,550
"9158",1,44,1,4,1,0,1042
"9158",1,47,3,1,1,0,906
"9158",1,49,1,3,1,0,2111
"9158",1,18,1,2,0,0,2294
"9158",1,10,1,2,0,0,1147
"9158",0,23,2,2,1,1,1187
"9158",0,10,2,2,0,0,501
"9158",0,24,1,4,0,0,5376
"9158",0,44,1,1,0,0,698
"9158",1,14,4,3,1,0,348
"9158",0,49,2,2,1,0,790
"9158",0,10,2,2,0,1,798
"9158",1,43,2,4,1,0,880
"9158",1,3,3,2,1,0,996
"9158",0,13,4,2,1,0,612
"9158",0,44,4,3,1,0,684
"9158",1,14,4,4,1,0,634
"9158",1,44,4,4,1,0,623
"9158",1,36,2,2,1,0,804
"9158",1,25,4,2,1,0,548
"9158",1,49,1,4,1,0,2083
"9158",0,47,4,3,1,0,684
"9158",1,48,2,2,1,0,882
"9158",1,10,4,3,0,0,434
"9158",0,16,4,1,1,0,331
"9158",0,41,3,1,0,0,1724
"9158",1,44,4,4,0,0,790
"9158",1,36,3,1,0,0,1169
"9158",1,24,3,1,1,0,922
"9158",1,48,1,3,1,0,2357
"9158",1,36,3,1,1,0,922
"9158",1,14,3,3,1,0,1032
"9158",1,10,3,1,0,0,1724
"9158",1,28,1,4,1,0,2119
"9158",1,5,4,2,0,0,388
"9158",0,24,2,3,0,0,1601
"9158",0,8,2,2,0,0,501
"9158",0,5,3,2,1,0,1328
"9158",0,23,2,2,1,0,804
"9158",0,28,2,1,1,0,1679
"9158",1,35,4,2,0,0,707
"9158",0,5,3,1,1,0,1012
"9158",0,3,1,3,1,0,2357
"9158",1,10,4,2,0,0,695
"9158",1,48,2,1,0,0,1558
"9158",1,28,4,1,1,0,1326
"9158",1,44,4,3,0,0,651
"9158",0,23,3,1,0,0,1169
"9158",1,14,2,1,1,0,1120
"9158",0,26,2,2,1,0,402
"9158",1,23,4,1,1,0,994
"9158",0,18,2,3,1,0,414
"9158",1,17,2,2,1,0,804
"9158",0,14,3,2,1,1,1339
"9158",0,23,4,3,1,0,348
"9158",1,5,2,3,0,0,586
"9158",0,14,2,1,0,0,1420
"9158",0,5,2,3,1,0,924
"9158",0,5,3,2,1,0,332
"9158",0,14,3,3,1,0,2063
"9158",1,5,3,4,0,0,1003
"9158",0,32,4,3,1,0,382
"9158",1,36,3,2,1,0,605
"9158",0,5,3,3,1,0,377
"9158",0,48,2,4,1,0,491
"9158",0,17,4,2,0,0,354
"9158",0,48,3,1,1,0,1012
"9158",1,48,3,3,1,0,755
"9158",0,5,4,2,0,0,776
"9158",1,5,3,3,0,0,718
"9158",1,5,2,1,0,0,1558
"9158",0,32,3,2,1,0,332
"9158",0,38,4,2,0,0,776
"9158",0,36,2,3,1,0,842
"9158",1,5,4,2,0,0,776
"9158",1,50,3,2,0,0,768
"9158",0,5,2,4,0,0,1246
"9158",1,32,2,3,0,0,1171
"9158",1,5,2,4,1,0,983
"9158",1,48,3,4,1,0,396
"9158",0,5,3,2,0,0,842
"9158",1,5,4,3,0,0,727
"9158",1,45,4,3,0,0,1454
"9158",1,45,3,1,1,0,1012
"9158",1,5,2,3,1,0,2309
"9158",1,44,4,2,1,1,809
"9158",1,5,3,2,1,0,664
"9158",0,22,4,2,0,0,1062
"9158",0,31,2,2,0,0,511
"9158",0,31,4,1,1,0,1659
"9158",1,43,3,2,1,0,297
"9158",1,10,4,2,0,0,348
"9158",0,5,2,3,1,0,462
"9158",0,36,3,4,1,0,721
"9158",1,5,2,2,1,0,882
"9158",1,33,1,1,0,0,1422
"9158",1,36,2,1,0,0,1420
"9158",1,5,3,2,1,0,664
"9158",0,14,4,1,0,1,669
"9158",0,41,2,1,0,0,1396
"9158",0,48,3,3,1,0,377
"9158",1,5,4,2,0,0,776
"9158",1,23,4,3,1,0,348
"9158",0,33,4,1,0,0,842
"9158",1,50,4,2,1,0,558
"9158",0,36,2,2,1,0,804
"9158",0,36,2,1,1,0,1120
"9158",0,33,4,3,0,0,884
"9158",1,47,3,3,1,0,676
"9158",0,40,3,2,1,0,606
"9158",1,14,4,2,1,0,279
"9158",1,36,2,1,1,0,1120
"9158",1,5,2,2,0,0,1119
"9158",0,22,4,3,1,0,1045
"9158",1,5,2,1,1,0,1229
"9158",1,38,2,2,0,0,1679
"9158",0,40,1,4,1,0,1061
"9158",1,3,2,3,0,0,1171
"9158",1,50,4,1,1,0,663
"9158",1,45,4,2,0,0,776
"9158",1,24,2,1,0,0,1420
"9158",1,36,2,4,0,0,1136
"9158",0,16,2,3,1,0,842
"9158",0,20,4,1,0,0,421
"9158",0,44,4,1,0,0,1653
"9158",1,32,3,2,1,0,332
"9158",1,50,2,2,1,0,402
"9158",0,3,2,3,1,0,1385
"9158",0,23,2,3,1,0,421
"9158",0,24,3,2,1,0,605
"9158",1,22,4,3,0,0,884
"9158",1,6,3,2,1,0,664
"9158",1,31,4,2,1,0,837
"9158",1,47,3,1,0,0,1150
"9158",1,24,3,1,1,0,461
"9158",1,21,3,1,1,0,906
"9158",1,49,2,3,0,0,1049
"9158",1,23,2,2,0,0,1020
"9158",0,6,4,2,1,0,612
"9158",0,31,2,3,1,0,843
"9158",1,48,3,1,1,0,506
"9158",1,17,3,1,1,0,461
"9158",1,37,3,1,0,0,575
"9158",1,36,2,3,1,0,421
"9158",1,36,4,3,1,0,1044
"9158",0,5,4,2,0,0,388
"9158",0,33,4,2,0,1,564
"9158",0,43,3,1,0,1,1831
"9158",0,19,2,1,0,1,2223
"9158",0,26,4,1,0,0,420
"9158",1,43,2,3,0,0,1049
"9158",0,19,3,2,0,1,1202
"9158",1,31,3,1,0,0,1171
"9158",0,10,2,4,1,0,440
"9158",1,39,4,3,0,0,884
"9158",0,43,4,2,1,0,548
"9158",1,22,2,1,1,0,1121
"9158",0,23,4,2,1,0,558
"9158",1,11,2,3,1,0,1655
"9158",0,14,1,3,1,0,2148
"9158",1,41,2,1,0,1,1112
"9158",1,34,3,3,1,0,507
"9158",0,14,2,1,0,0,1420
"9158",0,49,3,2,0,0,377
"9158",0,10,1,1,0,0,1396
"9158",0,23,4,3,0,0,442
"9158",0,22,2,2,1,0,1208
"9158",0,50,4,1,0,0,841
"9158",0,33,2,2,0,0,1021
"9158",0,43,2,3,1,0,1241
"9158",0,4,2,4,0,0,1116
"9158",1,36,2,2,1,0,402
"9158",0,11,1,3,1,1,4673
"9158",0,23,2,2,1,0,804
"9158",1,10,3,3,1,0,169
"9158",0,22,3,1,1,0,1846
"9158",0,39,4,4,1,0,634
"9158",1,22,3,4,0,0,229
"9158",1,37,3,1,0,0,575
"9158",1,14,3,2,1,0,605
"9158",0,14,2,4,0,0,1136
"9158",0,24,3,1,1,0,461
"9158",0,39,2,2,0,0,1021
"9158",1,23,3,3,0,0,872
"9158",0,10,3,3,0,0,1286
"9158",1,11,4,2,1,0,548
"9158",0,23,3,2,0,0,768
"9158",0,39,2,1,1,0,1121
"9158",0,11,2,2,1,0,790
"9158",0,22,4,2,0,0,708
"9158",0,47,2,1,0,0,1396
